gatewayAddress,delegateAddress,delegateStake
wWHQ8--0WhZmc2r8qLvVLGElmlBxGgG5WzS0D-5kURk,k6T56jMsU6TygbfimxCz63zln8zEr-1bB1uDcXLzEYo,652500000
-d9S3ErrYlW1W7ZY_3BBqgbItgSkECClAYq6RSzf5Pc,kA2EXn_1FPub85Psk1eI69osSS9a9GkjeZKBncc82Rs,435000000
eU6aR_pysY6DbN76FZVarcUaRe1xBnXnyUPVI7n7Usw,kBw576M2C1A_xUf2i5XBd-7L9pnepb7oGocj0WHzZaY,435000000
6pvf3eCf70M1QrgXMt78ZCYPNsBOG4kvWijh0Q2KOCQ,kDAmN-yg91TJ1tY3K2Bz-qaKPBY1AqrAi0jEE4ZbQvc,652500000
0P2hRzXv4WFYtdURAQsB07XI0OKBf4tjGGia6ZxnWxU,kENfs3QmWzjY9dmHGmzFtYarNxU6u1sr3S4FgXIGAag,847500000
TJbHG2vQJV2gif_feeMZJuB9GiZjkHzjzI5G0STm6eM,kFAplaLTyhojvV-FLBtM8CTNG_drVemb-UzMU3mUhgo,1086250000
oULZ-a6hi4a0mhbN-AaqEWHzyOMY4ghIxfCIA_F44ns,kG1IXOxGJjXiA1sInjSYPJuSQnQ1dDsiwhDXXuCCZh0,1303750000
zFBm5PN2a8AFoDivZ4cBOmspBiENWBdXz15rEXpGxC4,kG852VnV8MdDqD2gQtUSjNInpiFntE1xwxh13GG6gTE,5952500000
y4NsScUXqvssok99VKNt_kgiiNwPxspiij0DCMZrOEA,kIm-Arq_YD0GaiOWkPPPRuzgASRVMGzTEY3VlS11PXo,1303750000
IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,kJk8ErYXJlxNlZxu1hWRi3uMT9q3eBClY_gsQaTU2bA,1086250000
0R_6gCL6OZieUp36ubA_KeGcFeVsiLUCZOsL5NAuQYo,kKeoXGi4X73PGPoGdt2L0AqTmNpwjGgBKSjLllGRIUU,2172500000
SN9coZxaKOojVAhbL6179zhjJ16-mQGwV6PAixoyvds,kLNaMIN_OqvGTDLmevNGACCLQjidU2PAKLyD8jS57so,870000000
Htqc__0gjHOa02RFS2vW14e76g4KVanYjhV-WzxAMIQ,kLVq3zJYvVQAlZOH38dyczZZRAgarDH4fEsXPScogSI,3072500000
VRJxKTG_elvmu6ph7bA2ZDvBTRXoS4NJjQCkFUuJVhM,kN9D0MuVfK6-kuVOeXTBVkNqHpEX0Yn19lBHTxs9n-8,1086250000
KhX4ymYGPdOgq_5SbDBIHcPj7EI3JMW4xxp60y45zuY,kNbcz8v7sOxxQbj6nZuZ4ho5CxBrFgt-TvTi3GLyXy0,1303750000
1gQCULHEJg2dryFHqRvqHpy0TYC39xu0Vm6XImGsJn0,kRB-sYfuq9aNH2VeVZEEuZ4KNuesINgJnE2Dh0fcm4I,891250000
s91BsMWRi8E4Lkmx0cjzwFNxTnlKjX6ne4mJ2jdMjHE,kRE1mtFEVm1sNRgAAI7Ne-9G4ByaimAv7AW7gw_i4aU,652500000
YkL8yE2XW5Bq7Zspx_xpiQhEWlcBWBWFaLENAgZIn9s,kTmLxjMS5UL5FXUNRWwnXzVFIcV6wCkcATsA0t_nhgU,587500000
7p90oVDWv8euAJsHHuz8tVw9OBrQdIB8qrOn5YEjiVc,kU27IJhWGhdB3j2ZIB-cYzsB04fq_McaIGqvbnxENQA,2172500000
YpujpAhHCPkyw9L1yxAYoJD-SQgqLfuZtLZfFWihmEo,kUkjRcnUjDZJNS-HfYIJ0UrAw0mxBI4P_UaWbTHxxp8,1347500000
OtXnAB1qGr4RLi5uL1Wif5rR9WnQk3upElaVoKpQBOk,kY8nchZf_2VqGUyYjm9C-eDRaCiLOsJV8iE2DlcE6Mc,1303750000
a-s4o4rNJzG_Wcwg0cVRsOYIVkXmGyIgc7NzMyr1H70,kY95ysbrvGeyio03epW_sJaNUA6n_LcD4hKKhS_ZJF8,435000000
GdRDFeXGzkOf1TQHp2Lpo96rLmQURQKTyzkD_XBnMxk,kb4T0Y7CYZrlKnev3QIlQr2MGROKVk_tZ_0FXNay0Pc,1303750000
Ms8uQa1XZIYbdMQA26ZHS3hnO5nBoC6G3xvrxDuJ7dw,kbea8UD9251dqJRTtGMS0NXsMmCeNLMl4X6oUVGW7X8,3258750000
HkRKUlJM85uaOurxShYU5TD3fCsTO0-0mhh_rcgc1Xw,kf_coh0jj9A5zRQIJCojoZnxHSSsgSJUb2jetuTktsI,435000000
a-s4o4rNJzG_Wcwg0cVRsOYIVkXmGyIgc7NzMyr1H70,kgA6DjcAOrJEFiWlto6hUlXq44pBIICYU-oeJmVjOMQ,435000000
UGm_n-H39zJDxTNnwSfTMCsufjI0nhDAHFEX_JRng74,kgX5zOgIXN6xM1zY3X5UXDnyUaLkmpguZlrh0Ak23Ow,3193750000
LXGA2GXkTUkrK5wZ9xVU7-mUD8UOZrfk8qkOAiexEcU,ki2kf6Gr3_66mFcq9Pc_OZSaJCzAm4tmVAdtdtYaVLU,565000000
Xy0umfBKlE5kBQz-RPXwtbShdWXG1K8YyK_6Ob94qY4,kiQVjDFg7y2VHiVnMQK-U-Rsjbpf2DdHEsoKWR3Qj6c,652500000
1GLELagOHDK_Yq9SvlIAAYjTc31pTuoH22xVsCdnS7Q,kkCuAwCkXcfDeIZG3_VGjbbrFizja2uP4dNXOXn1syQ,2607500000
KMjHKXpM6V4HqLBDFiI270SYxgGQftKAe51lZ34FBtQ,kks7s-kx6lPdZzl6NSYZQDB76NNFBgmGN5EDZ874fYQ,6626250000
rXPWGA_Y6XiGBWgSGSCjUZ6VFf-S8hVv-jXl03vOJpg,kmCkfQx2CYl8eJte-oL5tHuwRMTczQKQ8_S5M7yEn2k,435000000
GSkHr4JJekfJR-zfK_RJPT9NEjVFJf00cqKq64KLPWU,kmtKTyd_S_eZO3gag2qAspIMtAopJ_wN6qQ5Np0HQVo,1086250000
N64vIXjphKRHrciqRafXleT_dJ_PwgYVa-_kdWy1Xpk,koCZuMp4-65ykKsagLTf5gP6GKfsqvF96EGRdr5WpVQ,652500000
FMV8jsv-NcQ5aZ6fc1JVjeYtkzdIev5wQCRg7GgJZSA,kp3zb2DJsOPSTaZlaT7fx5ZSYKK6s_DfM3n1RvSkWss,1086250000
bWy72esjl9K16X-P4v3fha-R99uKpxA4fi0nGpttStA,krf0qCMf9VNtbV6KHBPNP0UJkcTlqR7_5A5ctc5O-B8,435000000
l0iODykz8poPjVJ2HlY-wrnzAHyp_0267w8oGvxECWk,kugp90MAlvVEQxZgjIq9LjxfHkjvPIzarcL2J4pwmbo,652500000
KyB0PQqmdSwkuwaS5NTkQGUCT3DkYvgip_dKtSbIOSs,kvNA6Ulxhl21_jLAXcN-QaT0SiLeIOZAihpqQrgcBr8,870000000
3Gr4shi-MU94pPC1g3vlMPPl39gffOoZwAcJd8UBtcQ,kz3Dy3UspZABxH05DmW74mUzx3gwGhEnQYYThSuuevY,1586250000
W9VN2kEtytpzj0wn-izbIbUE2yx9bvQ8_ftMyBOx_I0,l0-W86JzrRhG3q7cYFeAyxwozx-EYECSDyTU-VU1CMg,652500000
QsgPJSZ3rP3S-HDHAVe-tVrgNT-l7TnkQz5cPUa2lIc,l0Coco3G8fkGAWQZ4K4yX5BFlux0nuoJiJq3wrV_1Ic,1217500000
lvjwq6Li6CBACaV7Wn8LLIj72XMMBNwZHPei9Sit2dQ,l0OAeFGA20KqTvhO9QQaKAlY8AYPFGuGkwGaXaYYDRg,1086250000
N3i66WZpJVNLtgLJ9-VmhK1QcQa964jIPJkPD_9BTOQ,l0x4NyU0vro7sbpgehkAiGp_xk_UsTSg8C8aVGm1EcM,1303750000
KlJUM2TsHgUI1Ih-OsorF-UpxND21amAEltukFvotTo,l14GUBXFOSScgZdzmfx8d_3eM0LUMcrQLKJumA8aGnM,1303750000
PQ8xSukxl8hFgP8wwGQBvCAJpevAmjfNVsH8TORJeEM,l1GILiPKTER9py0jOYPQwZ25tNrZKAXX778hUBR6HlE,652500000
RBTNdj2oUNaExlPMId7kgWv_wXC0qsgGhcU51dgOKy4,l1y1av5VsBSPy5QODT641SDVqXe8_GvkoPWpT6Q6wLg,652500000
iap-k1HQNUtkDLDooVsjQVg0FAWtudGtVsTSFQ3nn1o,l3D81SLhtX_-6qdaTZXS22GRnGuE6qFN7PFwvif13OQ,2825000000
KMjHKXpM6V4HqLBDFiI270SYxgGQftKAe51lZ34FBtQ,l46v1_WOEnf82hEo-UWqavEPZcetf5UALwTigxkZExw,543750000
3QRg7MA-nSKqHajBwC2d-nhiF4jSEgLfGTkH2qE8IpM,l5UbvIQ8_zjbpoasvY-H9QTs97ctt3vaosioY853bj4,565000000
BYtx5jr81Kwx07LPf4QyrOlIYB3RTY8doE97ca8uHkw,l5wmMZJv6cXuJxlvjf6RkErudcWQfosBc7b5Gx7gCsU,3042500000
m2rdmuprEiT0SxJOZAvVexlLFUx5KsAdIBKRkGrlsss,l6va8YXhjvbIC_MLZTJ7kLwzRp27SwDtknZD18DV8fw,652500000
-14ZDlxWLcg2X34LMJZ-yFlaQF8ZVqsFf27Ajcd7mXQ,l7tue50EoTOETiku75wgLs-yTnMDibrwaNofuUSbTXg,1086250000
pqJmLkaXWjgSgsTB2_l5slTdRrx7lgzq1XTc4LRV0l4,l81a7NijYxZlVM3GlMTa5xn-5PwsPuU1-MjJxOpOHeI,456250000
iORpSqCysUfCzjXGaYsjyzaznEE16r13PJ-bUPRpp5w,lADtpRxRk9_N2OavRuI3OT5lCxjNEnKgn_GhDIdS0Yo,652500000
oHl168xaaIWAi53qY8G0Y4EbwXe41Dix0LbdvcdvLvw,lB_iVrnyVppGUxwNkd1tSbKEQnWhzyMGBa-iMzz_Px0,1521250000
aTNB1r_V0HC0m8lEkGiTmvxRjp4q59QIUzizdwB7Nik,lCudGYsUIJ83Vr-0fNipnSczv5Q4_pQkiV1w2q_bZl4,435000000
5sqfubD1WdH2zrUcdf60uhXTofOjiJBBo3-wvV0z7P8,lCzTnlf_Xmi0I0CTtsZgCI-aljcf4L0H8GcrddkDH7Y,16488750000
oMPYwABoGMcrvLAy1r41ilZD5totu7TGm6JuCkW7bL8,lDBscgesUHyT-nM-wQPk9DxJyGtdUwDOpRTB1w7808U,652500000
sgwcpaMBBy1St_I-sczkueEREOuDTt74JAOBE4mHFCw,lEwRUSkrMRi8kr3ValhXHDVGUuTSxtwtrpmO2uoKf6o,3107500000
H3RizJHuKNGu4oXIFjIM3Tzyjd32-_C10ZzNj_2TV5Y,lGr7RlWabRLQkCeGZ2QYxktAZcCGDofuFi6jGo9tWLs,3476250000
-14ZDlxWLcg2X34LMJZ-yFlaQF8ZVqsFf27Ajcd7mXQ,lPz4XHZ_ZX3kzEFvIE97ce-alxv0HiKHwY80qBdj9Nc,1086250000
KlZUDPqVjoicBNR5lSpL5Bh2RSicc3_XL4druoRAjkk,lQFzVtrL4u55KDzb_bfS5h9xV7UOlIxcry5K-ij46mY,435000000
Znv2u5mU0jGQuQLaC_Va8Hallz6bvI_qRKU3lAjTurs,lREQByCluG6yla6ogaPU6CHRX-sk6_Y3kcWTtU7E2Sk,435000000
NrE-g7b_WCSTLNRwJXouBsPWxwXFtF4-lyg5a8Enq8w,lTrK_UFIPiJrnv6Ps3aeScZgytacTe5CjkeFNvx7-wI,652500000
rXPWGA_Y6XiGBWgSGSCjUZ6VFf-S8hVv-jXl03vOJpg,lUy1NWtHoA_YrKvyOCce8qf1Wda28z7wTkcyvq3eAdQ,652500000
6b5rWgidUL4FDxe3OTJHfKf7degaXJ-ze2Qc9_KEYmI,lVkLBfUGhKd6xoyaxdxSywmXIVlEShiFAjSe-A8U90c,2172500000
FIrnZ27Rc-zVKv7C5stOcj0dP9Im3GpGlHlWyfizaEY,lVmHvMsdLSHsrAEpmi3uFxOa_fXVPtd0otQ398PO_zA,435000000
f_EcJ8tYOFYjBMCIi-dlmzg8AiWZ2hELrXRFWPKCv9I,lVsOWvzxU-MRHQMb-Aar2IY5PctPGVjWr3Us6G2NKY0,4345000000
47xGmSGVVhiBnlyKORUHwR5lFYgfXtX_xOxUuVn7ZZs,lW2PpAnAB2EJzRQQsjrjz4Lh2xlcUlaPawyAgDair6s,435000000
4-mp3nYhEFgR9tehIwujKnJjgpe0yiRbGdGgTcbsXAc,lW7GGZMY74UFkYDCghhFdp8pt2_Sq4cnBxezQqu4CeY,435000000
Ie2wEEUDKoU26c7IuckHNn3vMFdNQnMvfPBrFzAb3NA,lWC0-WZAD_66Id4WsY55mtA7_Vjln_SMv3EMVe157hY,7995000000
R3M-B9MxQroHoAzY7-Xeikxit2-s6f3WY927CgvJsh8,lX5BZXvPxdZaU-hjm0booEGk-5AcbPdX4afZTTiC_5k,435000000
xmZL_bYpc0xK8gubrPxg_5Xc9WcJXJjYXooZSO6Z7dI,lX9-nYZs2-oxdt5f-8pOI_91Pv9CC6vAnsmknDhEG34,435000000
ehsTBLZY2uQnj4KD9zBBPVFleNa3QMxpbc0EdglEEW0,lYTsEq5dRpdfH0yQtpeI60-J2QDMGEEH21gIbDjAFq8,1086250000
GSkHr4JJekfJR-zfK_RJPT9NEjVFJf00cqKq64KLPWU,lZaJiHK4zcoBemR25FrM4FNBweuwGWxeiWlW5OBpSRw,2390000000
-14ZDlxWLcg2X34LMJZ-yFlaQF8ZVqsFf27Ajcd7mXQ,l_UWrhTjiyPqKP9NRM0usuWSboswjSlAFIblHqJAV_M,1021250000
_YGfxAlvCH2f5yRtdhy4hseGCszI52LHrRE2LlJcvv4,l_wojY8mIDNg0TdnrBzRm1QD3InFfy2ShcXUvw5f-EA,652500000
x0U0UN3YqaAE5nMMRoYPR8c6EvFOTA5M5UqJ1e7S5_c,l_x0XxEkzc213dd-TjvfUJLbyFIuzX8LyF_0iJMXexY,435000000
7FpLr1VK12PcR9qM_3JpUQxbZckNwVXiaJkIYFGBT4o,lbs4nC-Iz1nD1kx8GMkjhmogSWnMRNsNbhFZHwN4jqI,652500000
JVTJPRU5jqrz3YT25pl1L_zJdviOsHsZn1Bhs5O7czc,lcFl8vueQ4obAmtTg7wk5_zYqdaqGDfrBCWbAnczg-I,5431250000
cjTSqSLNYAfQ09pJVQDGdCocpBrjqb6PwbhBbJc4-A8,lcUoeyFQ2_kLnOiwUQL1KxSA_ICXWmxpkTJ_crFmUs4,2607500000
bX1vTwLZ9syc3S7ynNovsy-1-3Ko66Vc7hGSa-SNU0U,lddMSlGYHQTh30lot8dcUNlJvVSboS15xa7lbekDwtQ,3042500000
Ej5lV19G8M0tYlv3Wa3i3PJ_QMaecq4ghbvPedYzEaE,leQbxIVEh-VJ2Fp2EX6CHVz31Ic7XHKCCYOCpLWYL7U,435000000
JxZVzuJKFcEePUCpYZFOqylnSgXRHhXPbvc4dUk8NcM,lfmgoHFoPGtop7dnyD8pzXgVfdovGtWVRetj7xfbc10,870000000
a-s4o4rNJzG_Wcwg0cVRsOYIVkXmGyIgc7NzMyr1H70,lhaV4ql2MROPnekqC75VNeAED6fzlZAaaoT6V7FHN-I,652500000
tsfe-wxLH9Pj3FOdSrw9vgvmlRzNigl8TvxJuB7IZ9U,lhhwqmwyKIqVCML-BHXmn-7tcdI4HLehrsGhZgTM_wY,1303750000
h0YJJPy3KbX368O7OzF5VgNPUYK6gYnjBDVSjxXa56U,ljvCPN31XCLPkBo9FUeB7vAK0VC6-eY52-CS-6Iho8U,8842500000
tXxfIOujBt1Z6KQUE0gfjPYVOfj8wOaRPN6mWN8Sq08,lk2W8J5mj9JDpl22p1WMC05gD7EqWJZbbAgOAswC9xk,10211250000
KMjHKXpM6V4HqLBDFiI270SYxgGQftKAe51lZ34FBtQ,ll05yKfzHenHw0WQfsOiz5vDsIpdmna97ifaoUuaFiM,5431250000
qhjZBMNa8EDTb8WaZwJ9vwVgiFbX9VmVmd7S7x80-BI,llZNnAnU9uzyPkUzdvoMlty-ljxGZtYdafq_0NvrOBg,435000000
7FpLr1VK12PcR9qM_3JpUQxbZckNwVXiaJkIYFGBT4o,llpFQs81WBNqU5q7PDUnkkyzgMXtCOcqyL1nTvjKngc,25252500000
AKJf6Ad5OXN0Hc7Q-HHtF9qzjV5Y3V8gnBpJTiEhnpM,loIeFRx7MnGelGvraHhiyPXq47t98szwL1u5QNyvIFA,891250000
xyH8-v62Hs-Wvli8WF1OZ1DeuAg6YviFPE2CIlBUhjw,lpyaRI-Y-f3k2b6zZuYOwe778YjFP2uB1TiTF8nfUgs,652500000
269O3y0wdLVrm1xoAwGkl_qc_q6lV_0DPge6sI43TXM,lqYA3FQq8H6t5xXc6A4bOGxEW6H2lr0EXnR49tDpeuU,652500000
tsfe-wxLH9Pj3FOdSrw9vgvmlRzNigl8TvxJuB7IZ9U,lrcpC75RSujKu8Xm2ZwB4yVr4FOVW7Fe-8OTpJiFCSk,2390000000
IPdwa3Mb_9pDD8c2IaJx6aad51Ss-_TfStVwBuhtXMs,lv8EMyQ5d-9gejcOpL3yOGrsAcuu9u-Q8mifA69IWSQ,1303750000
1GLELagOHDK_Yq9SvlIAAYjTc31pTuoH22xVsCdnS7Q,lwyAaO_S5pkwgzTNYkpXhAiH5EE4NPgW1BE6t4Z7Ddc,1738750000
6b5rWgidUL4FDxe3OTJHfKf7degaXJ-ze2Qc9_KEYmI,lynSyfldZI3uy3BjFcxvBPZ9ON5SzZmkLXnXxhqAQb8,435000000
KD0xmG2U1kjkkaPZNCZQSirZOSnxKV0OoBSXsUgA_6s,lzGyYpxMru4_AVGsxGOPoKOGhqtvqPVLp-81hfTDdv4,2390000000
h87HVSyMj3jab9GwOYQd2ZYVARcF5EJTUuXHybD_E3E,m-lvLCAa5RhWuWbbJbvtVQc5oRz1Xt-V9uHE7Q8NFC4,4541250000
Ie2wEEUDKoU26c7IuckHNn3vMFdNQnMvfPBrFzAb3NA,m1Xt7LZfD-R8NBeeo-2sX-p-FSKjC41GXwVTCK12EgM,2390000000
vzrsUNMg17WFPmh73xZguPbn_cZzqnef3btvmn6-YDk,m1YSrJ08L6Nk9QCp7yMgrJD9x9nEVQ4usNJI7b-pzuM,5648750000
P6giG-7b5Asb0S_Xx1rdNlyAOnCIxpo_5zJ_OxsSTFo,m2G2dDOjqyBkQ-c_IiwD0lfIvAQQzzI_WKtsOOt-YT0,2933750000
KsHdxewU2qgzXbjT7dqRbpnKEuRuuP5NcbSSw7n9zB4,m2zTuIcc6k4GKyvtvEMpIm6KkUS8_HLon5J2V-X9mUc,870000000
rXPWGA_Y6XiGBWgSGSCjUZ6VFf-S8hVv-jXl03vOJpg,m5_D0ArEdSAEims40NrYZYAW4sUezyeaIoAR84vQBi4,435000000
gwxL4rhuBjkYws7vfoLh7M1PcKuRGOS4OSG3eXrAaYo,m71vEJYbhnAE_2hD61Zy1sbCpw5KCKdynkHcsW3gF-s,652500000
BYtx5jr81Kwx07LPf4QyrOlIYB3RTY8doE97ca8uHkw,m7eaYTgnn2_V4nx1oq1tVkgHMcOA5Ne8Hh1rm_VTyOI,1521250000
KD0xmG2U1kjkkaPZNCZQSirZOSnxKV0OoBSXsUgA_6s,m8zyNmog3HNt5P0Mi8yF6hAruZx_pI6zyI1ZPOkITYs,565000000
hqjcMZ8bEyF7VQBAIOlHRaOMTv8SX9Z_SFRwylxG0SU,m9pVbA1iqhBWG6L-YNUMcCw34P-6o01ReJLhHH2yrxY,870000000
62vfDy-Vmv_mIUezOUCesCm7FiwhxGRbazNZAJtOUyo,mIMJW56b9nsDSL-ZIlfRe4hXpralOWyHfkxt50GzrE8,435000000
GY0MysWAv83ANosil942egXtxMxxlAPEiI1LFF5hxjA,mJJyBQpbQsIJtzrsy7WxUveCc_z3Bwr9z8-qu_Pl5As,1303750000
SPBqEhHPEitm3lcLwepcXRHEbRCW82G3juwR99rK5I8,mJMUbL6Y0oHLSwTUt42up6pB0eRkGYkaxeYklHEcUF4,1303750000
NaBkbS6-G8f8jMTJvtXC1uillcoIKGKwu2nBPRnzCcM,mJq31esxNBjn1QtxNc_NlL1lcWcr0523C8x87d3DrXk,3476250000
Oa29VaMnzz140hg5Bsd8R-xNJ_yunPoULph_C1fiy3M,mL4cDBfTQFNrx8HToZxG5h854anNmn3_6_tQphYDnus,435000000
lvjwq6Li6CBACaV7Wn8LLIj72XMMBNwZHPei9Sit2dQ,mM2I4uoToS0Swwtb-_BRDO79yPTBDlfC54_Jz6YUr1A,1477500000
H3RizJHuKNGu4oXIFjIM3Tzyjd32-_C10ZzNj_2TV5Y,mNj_2JFsc__3HtanjgubcEX4b67oVaopwuSJg27rS6w,435000000
SN9coZxaKOojVAhbL6179zhjJ16-mQGwV6PAixoyvds,mQYq_fW-pPk0c4uVEhnk6KEYWVcXyUSO1uRUDne4qaI,3107500000
Hph8DTAEy6BoUPL6-4grZH8enG5Vucs8vD22tEnTW1s,mStW9-8lxiI0GZJEWY5_8iqp1QpDmSE0pTEA01Gh7ww,1086250000
3QRg7MA-nSKqHajBwC2d-nhiF4jSEgLfGTkH2qE8IpM,mSutZH9mpV06-GjybXJXsKWAPUGRXJ4KYhx6Tu-gGoY,435000000
SzKVrTQxkKnjR7vElct7Wn7FyVk1X8KBHRrdtiW7sLs,mTqPqZAiDYGUZH0UkEn2QKlVmJgc1e57kAidr5tH7ZI,2172500000
IPdwa3Mb_9pDD8c2IaJx6aad51Ss-_TfStVwBuhtXMs,mUzJBP5y8vXZ9LO8Iu7e2wrbhl2IhKV5D10bNoPRKMQ,3476250000
m2rdmuprEiT0SxJOZAvVexlLFUx5KsAdIBKRkGrlsss,mVM97-wruq_JwEQ3njWSZW9mn_l2KpIZjsrGtHRTR9o,435000000
WEbn8SoCyjiRBEoV2JMV_F9SjW2aICHbBxVnJfyshb4,mXCJtfqi311Tr1sfO_X2x9bCC72hoxU5dXzvjVWnsSM,435000000
oMPYwABoGMcrvLAy1r41ilZD5totu7TGm6JuCkW7bL8,mY1I-qs5m5Kd-vPr1jrAGqnR7TGYuVbBxrNiiBNSnFc,435000000
Ej5lV19G8M0tYlv3Wa3i3PJ_QMaecq4ghbvPedYzEaE,ma7c9OIEQhNTlu0yZT609pRF4ARm07v_oWJxpAmUWNo,652500000
B_npMgHWVUV1cF7lddUrmaO7ucXYuTp7j7388VO0_QM,mc7ybjl-cy149fcl6L7WihSv14wnSm5_GElwEfsZ9Dg,673750000
JDOO9n-EHT5Y5JQZjUQEV28xGFxUqjhGOHiu1sKGA1o,mcCvmmyvkhd-dM4BkZTidAtWJSfco3ZYtkdkTFi6onU,870000000
P6fwzHwY75NIUMIeNNaNIA_T2KeI2UEy2yaLriv81LY,mcjHZVxcP283HNwxfhYUSTEjGG4YOPosm9lsDXcxp4g,4128750000
_OSahxSTffKInVAhPFi1LcLpU41TniKmIdFDZ2ZmI-g,me7gWECT311q-1jysoVMTU9tIVZKF7nHqR2bByIWfrE,543750000
vzrsUNMg17WFPmh73xZguPbn_cZzqnef3btvmn6-YDk,mgY0EHr3h5bKtk5RsAn-vjoeVNqwhFRyPl5FHgbi5mA,2390000000
VX3NBtiO9SAsAEOrCRzkOlcKWoU5Eqs2l4JKV2AEcwA,mhJeINFvcvoqV7H6AO7I0-jbLhcj4pBUPizJ03sYWts,4795000000
Lr6btGJwfdwJ1DaJySvDiBALwyMQjsZx4QGtnAWkbHU,mjzc2OvQaR40zYqlzrZkw9KKgg-YQpB9lIMjsE35lps,435000000
WDx-EOdYCZIHwlRGiy34w8_DChRmLeiS6XJ-3RKyL2k,mjzlTy6qU8fk2ex95KgVLhSzc5vNHVmtdLKmL1ALH50,652500000
pZkvXGaicIvbxLRM7PiiO3AV-F3dQbas-Vp7sH71xOE,mkKaHnkEKDlPcHjTdzBbN4UctFhIW-D6qRx1ZqTSK_4,565000000
KwQNbaomlFPvuEuJL1TAJQtqthU-JsJU_qwWD2vifhI,mknqgE4kWyTQ5ASA8W7qjnQ1fBcRikM5RIBCypwAN1M,652500000
bWy72esjl9K16X-P4v3fha-R99uKpxA4fi0nGpttStA,mko2kYHRpRyNRlRldMFg2UECsQN5nxwfkV0AZdZdIfQ,435000000
Znv2u5mU0jGQuQLaC_Va8Hallz6bvI_qRKU3lAjTurs,mkrRwztTSeeCnIsYMsPdhTaQejiMbGu8r6y53EYpnK0,1303750000
JVTzls8_vGow74rbTILPmFqIYIgvTR67MhwXqHdBBk0,mlFsuW3Zkr2jHbwnVpw5x7twZL7-BXvSjk7doHaZ7oQ,2346250000
T0EdDRDngav9ovQFkgOxp5jh_ZyRF53_Mvzex-wKs4I,mlPXlVv-bhXR5FBJl15tAIugOTR3_shB-ELHy3hTPGc,1303750000
P7cerPVR1YDu7xpgb8pj5Eso6MwXMrQaoG9I5N4nHWw,mls8xEo2tXHAqlZIyazZNLZNJO-KVIRgOkCNMvWE_lE,565000000
VX3NBtiO9SAsAEOrCRzkOlcKWoU5Eqs2l4JKV2AEcwA,mn5EKfiom87vzK9uBAqdUZ7wnpvKzx2vqHdYww4Sdxk,9016250000
KMjHKXpM6V4HqLBDFiI270SYxgGQftKAe51lZ34FBtQ,mnAI5ikmHPlM02x83dl_kxkRehLBu0Slco0ve7RqJCw,2390000000
h0YJJPy3KbX368O7OzF5VgNPUYK6gYnjBDVSjxXa56U,moyWpqkpJ19G6MkDYrD-sIvBglwyK-yH5IA8G2ZDDuM,652500000
07n1rt8lyiFxtdutvO9fyKH7Lbrb2OeHwUxcjVdWqzA,moyyEY1Vvg1g6yo0lN7Jj69vQ_TSfChfACmc0u0Pxmg,1303750000
EhkVW8-6SnOm1UBVI-TJH2Hsmoz9ppv1jQMRaSo2W_g,mp-3DazCPn0wtKqoxVZMOhutp7oMwLmqmiDTwi2z_Kg,435000000
IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,mpAH847xDhHmzckjOL6ACO1Ezz_EfP32OD8F9JrKc_0,717500000
NrE-g7b_WCSTLNRwJXouBsPWxwXFtF4-lyg5a8Enq8w,mrilKP-FPWEoicO0CUL2Ts0MvsM3G5IJELABV7g2XQI,1086250000
Nb8mitPBZjb31PM8iKEr_cFsp_SOkYTY0ewPJbeiZ78,mtorU-Eb3CSlK74mDrLDqcRTgGBHuDRrDfJKFEO0qKc,1086250000
rXPWGA_Y6XiGBWgSGSCjUZ6VFf-S8hVv-jXl03vOJpg,mvXHVoWkIXqYDjVXfaq81X1BZmrm99aasiNJd76LsWw,2390000000
x0U0UN3YqaAE5nMMRoYPR8c6EvFOTA5M5UqJ1e7S5_c,mv_66efAD4H8ZfoKecqbm3jNe2-L_PRZZb8afC3vqCk,2390000000
pqJmLkaXWjgSgsTB2_l5slTdRrx7lgzq1XTc4LRV0l4,mwBnJ1SuFYDKQNk3RmvtpqexxSwXxtaM_2-xNFCWkrI,2607500000
WD2M7uCkX_5wrgR1FntjAkU1iyZQ5ssIhAfeosPhmFw,mwKALUYrIjwD5uOyf2FoMTqjcsImkX5spyWGI_RkogA,435000000
jDdK_PVoWDlBGufV-6gIsZnrnGmOOsR-8AIHulRsohw,mzAyNzGKz-XG415aX29GNzRNbMXMFasVhmY2etKG6x4,435000000
9XUgkVC4BFvN0whmziCAJwQIOwhwx1rAaUO4NmI9OPk,mzm4bHeamIRHG5SehkntzIfBMHN2M8jAQP4Y_kmyOcA,1738750000
6pvf3eCf70M1QrgXMt78ZCYPNsBOG4kvWijh0Q2KOCQ,n-_uT31j9nvSOGBF59YE6rWnAGGeRHe8513_2kEaIT8,2172500000
Oa29VaMnzz140hg5Bsd8R-xNJ_yunPoULph_C1fiy3M,n1HxjrGlztMcke5KNn5nBq3SNuOwmvB34NqtkZqjZTc,1086250000
OUUyqSaJyEoxcfNyiDmYVA68In-4xmIyk7AeW09zc-E,n4Z-I-Rfp_Ke3uGxp5MbHHQjmeXv3pXxPx4wfXTI4OE,2541250000
