delegateAddress,gatewayAddress,delegateStake
o3_R4V3gnDQuI-Lb1ZcJllyw1zXuTObuT3AbWeYqLvw,1GRKSKvsHj-9XPzb-CejeCIAQ511Xz97QgX598sB9FY,1152500000
o5V1bdIoJsoMnzB7HZ15yJPwgW05ytGyCjpkDxNhCAE,99cN-yl_Ytpn-_vOOZrF39O3YST9Qe5OP9SZHP_JN7Y,17227500000
oCA2Bam-T--nLcnGBCCkmttSBxPeG88n_IMgnA180KU,NrE-g7b_WCSTLNRwJXouBsPWxwXFtF4-lyg5a8Enq8w,2172500000
oCOaSXIXeKjUUjHaoq2FA5RxfjPA7t5_6vwy4-0bsfI,IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,652500000
oGSb5avXn5Y_ONz-xKrWkXZYeoRz39JUBM6bGbZ-WTc,f_EcJ8tYOFYjBMCIi-dlmzg8AiWZ2hELrXRFWPKCv9I,1521250000
oGp96aIqXK2UIqfnzF9I5o9fxWtjuvQsXgXL2q1YdCc,XX4ssz8MKbXvbVXhBRl84TWDDwkkme96lMkjpL7IpXs,4780000000
oJ-G4SDmEa9E0kXwvP3LUTqL7Q6slraPwEn5Jz4kajo,NDObkAOsMajzxX_BlLTXkV5tv6NasLojpk8WD-OrfDA,1956250000
oKKp9UaYoeyHlzmo-o_bbKF6XIuZHSUab_1-w6f9AGg,JiXiLwTXFXP0hdfL3gyIV960D4sTC1Bk_KUO1P1-jv4,435000000
oKrEjCEf8rluSGgf_3BevNHha39yWYdJfbk9DCIVxss,Ej5lV19G8M0tYlv3Wa3i3PJ_QMaecq4ghbvPedYzEaE,435000000
oM0kgIWCp_fy_ApGLdrrcrYltuyN2lD_3cmrt_qVJsE,GY0MysWAv83ANosil942egXtxMxxlAPEiI1LFF5hxjA,1303750000
oMMTaZaWHgqQHPIFUmurHt3cyIpl6WmXbUY0RubSodE,W-is11Lhz1V666jC8xkmxZxTRdFnSzkbvHc1NNsM878,1521250000
oMPYwABoGMcrvLAy1r41ilZD5totu7TGm6JuCkW7bL8,WEbn8SoCyjiRBEoV2JMV_F9SjW2aICHbBxVnJfyshb4,21225000000
oNFCm_yRczxWSwLNgRZa9XKky2qWrfyV3Wyl1ZHiksI,XX4ssz8MKbXvbVXhBRl84TWDDwkkme96lMkjpL7IpXs,1738750000
oOa3TEOXi_RzF1wFCnWnovTg-8gpE8f8hceSK219ogs,fD5A1ki_bDGt-FjVvOPHPZ1ylDAQo4zCp9LIOD9VCWk,4780000000
oOftd8cszizXZWkuSH3qaheW9f_gZ0hKX_4gy5MqV0g,TlZUBXVaCY5mvVX4IUjFR3FcMhkmnTAWikzuWlAc5_M,652500000
oQ85x8kWqr_brOoD7SA6QLsw2c43qU2q1Lfs8XU2b2Y,h0YJJPy3KbX368O7OzF5VgNPUYK6gYnjBDVSjxXa56U,652500000
oQLiz2YpDNG5lUuo6tYdILYcvBTgzHu_P1iRHuw_GGw,Ej5lV19G8M0tYlv3Wa3i3PJ_QMaecq4ghbvPedYzEaE,891250000
oQNB0lBS1U04eVar-omKqcHOFFnPMb4oKhtVjApOKNY,JckL0gGb5prOKo7jOwBPAk7YJHC2plZeEGdVi-YsblU,3476250000
oSF5fx0NIhQbACS118A9jKCh8iisNvNMTKpamrwXNGU,h0YJJPy3KbX368O7OzF5VgNPUYK6gYnjBDVSjxXa56U,2390000000
oSV0f6gvARbGB-XP-DhBo4PpVYfq9NuYpngei4J4yO0,SzKVrTQxkKnjR7vElct7Wn7FyVk1X8KBHRrdtiW7sLs,1303750000
oSe__ULn3UFQorrgjQx1OUsebxYxnHJy4645D3jw3BQ,DEUmufcdFxLrOvtrqA6tclU3WUWdfx7sQyCqL6Tfhzw,8755000000
oVNbyZLYK50PmewcVAbCndYOpwJUEvoVFwoqa-Udgvg,pY1nE1lnn8L_OUKgQnv8H7EvWwCE6AUYtGuTng6l_TI,2172500000
oWx64F8geotoF9MNMJ8fTG_LXnax6B69-d3fkzkUcbo,7DYE7_AtHBW9T98vUuZVkL6mW_ZX8t_GiIGR88Vi25I,1303750000
oYXVFvCnIxKGbSLDxzQt7jVsEAA_Lytsq_ecM5OnUi4,N64vIXjphKRHrciqRafXleT_dJ_PwgYVa-_kdWy1Xpk,1303750000
oZE-Yu-SgvEFY4cYP31cxlJwjgSKoBYEiXmr7lk8R_s,tncUYUIOfIib-izqoGbVVO12LiZTjzh6YQYNenD2kH0,435000000
ob4wP0M4tpRS1qKoEiZCkdn5OEMm4eF0XZaUCknEEyY,iap-k1HQNUtkDLDooVsjQVg0FAWtudGtVsTSFQ3nn1o,2607500000
odIXD5nPjz9uxO4s6z4gc8BXadl_XcUXwkjh1Za2Ltg,vHc_rayu_X2gYzbxRQA6ynn21AHlxd_I8WMW39lLDWs,891250000
odYt5EMq2mtzcuY-uU34GtBx_WK-qLQ202DX7befhaU,l5wmMZJv6cXuJxlvjf6RkErudcWQfosBc7b5Gx7gCsU,435000000
oeQc64JkVpmTX9XkI8Da63QyyoCnfOlEWFjaSA6_zkY,0HOIZX22DQ0Ln8JuYBDavFhP5_XRH8TQx5RvKGAQHFk,652500000
oelsKFJMwMHYcZnrbJ0LR1Q6oaXePqUHYgn1Texu-j0,mhJeINFvcvoqV7H6AO7I0-jbLhcj4pBUPizJ03sYWts,587500000
ogGUMZNnKnKVdOSFdZadt0dEE-qEE2mMl7P3hofh1D4,ZnOlQXC0GUlWB7X7arG7DGho3HVEhp70B6qP62N_IF4,565000000
oi5XkUZcgA_3u6iWmXM3z1MAK0hBe5K-V0hTsdOii8s,gM2Onk-oukO6z84wQY0HANza-b0y4hSQwzOc9JSxn8o,2390000000
oiWsd0Vc7VQnoQzqqaNKPOnxcGHtC6Xn1uUcNeMmaWI,1H7WZIWhzwTH9FIcnuMqYkTsoyv1OTfGa_amvuYwrgo,1086250000
oicBF2hzQj2LEvymi3sD1TWdNDvDbPJKexdIAihrx-I,XX4ssz8MKbXvbVXhBRl84TWDDwkkme96lMkjpL7IpXs,2607500000
oj3bHrNGA_g5NFVxQYBDUnkKqf5eF4CTcm1cALjE-Qw,ty5YtynhdixPERscueTiOl1KA4Y69HNrAaJ2H_2sBh8,2172500000
ommiQAy5Yky3iOM8oS2QuS-6LPxAabl7SbivZJ32yyM,1OzkH57YIxDhSjE1h1hgQRyyLcg776GMtxf5IrZNRPA,1521250000
onv85dsPvGsDojG1na5Y3Plo-0SjObgWgXOzfIo7t3s,NrE-g7b_WCSTLNRwJXouBsPWxwXFtF4-lyg5a8Enq8w,435000000
oqder8gN8MW7bEj6OJ_hhEfhgDELesGTO9DXXVKnKQs,88TfXbrWazBDxwzZkd2K0zEtmMR9TXMOfYQ-u1WfV2I,1477500000
or6RoKYpT1VKSC7lBI8j_oAD2ERnhIpcITxMRgt80L4,XX4ssz8MKbXvbVXhBRl84TWDDwkkme96lMkjpL7IpXs,435000000
or9tuu3G87HNhyLVbjaAGJjrFoff1HQgHW3RT31WQG0,D3ptaecv8R0f1KsOmzXids-LRfkdOsxir7v6hOigHGQ,1303750000
otIgVlEef4fnfFpy9uJ7MPTgwhgsW7vsLNUsagcwHwc,h87HVSyMj3jab9GwOYQd2ZYVARcF5EJTUuXHybD_E3E,1868750000
otNvdivHGl1BYMbe3KRlo5xUvPYe4TPoCmZkqzg-0Fo,ciQ7RQ8QPPv3bGoMfN2SlYIr0n8ZDLZ7_aDW-hM9pLQ,891250000
oyBOQoaGO2Cjds1UT0-udlFkjOFywZkktrCHl4KuvSA,BAQYHfwzlL5Fd1w8-fr2Iu0DMUzbgjwV-EM9fTP1Oeg,652500000
p-ThNCBk7J7vHsS3JdNdYk7BLbU5fprDmKtrtyGYD30,Ej5lV19G8M0tYlv3Wa3i3PJ_QMaecq4ghbvPedYzEaE,24308750000
p2Iva-aWIabJ7gbju1S2a1nxWhN6tkdyWzJbgXryuv0,8y0mX32e2Y_GmGcS59KF4cOmMQZeIu5pSDJ07a7RcbU,652500000
p4l8eEFjmj6UAFfSRLwYYVYI-sjP04nGbGzIjffLqHo,PQ8xSukxl8hFgP8wwGQBvCAJpevAmjfNVsH8TORJeEM,652500000
p5GN9oItnfWFO4Y_ExBdHsoisZ4Jcbc7GOym2HMLyhQ,JckL0gGb5prOKo7jOwBPAk7YJHC2plZeEGdVi-YsblU,652500000
p6l6JqAwklH-6M33tjra-kXmmPeYpkFxjOCtmPSR-Qc,RQbIsdPpKShzE_juXB4e0YL2b_AGCieF2tKh2uUWg7M,435000000
p6ogM04NLTLIUFIMlQmPkEXKKxw4qNb-8-NQMh2bBX4,AKnCN9K5bDyAKDdxnVBVVI5tz8ziI4KTPd5N8uN1gio,2825000000
p74bsW9PZGd3wtyAvgEfLYAeJi66I_Voa6WLJ2MKaAM,IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,456250000
p7Frol9flYVjF0x3_WvHXbfFdKr8zEbf1bM5oD49f4I,iyCclzxNP5pWKCynz0hBZHyxDcdGt_h6F2QX457jVxk,652500000
p7M2-GDvX0v5qQK3z5eGY_MTwGsEqqGRS4pA3757_10,vHc_rayu_X2gYzbxRQA6ynn21AHlxd_I8WMW39lLDWs,2390000000
p7uiQgIlt9EOqR4hK5S6t_6OmPe6q3oWHuh2eSQkRWQ,D3ptaecv8R0f1KsOmzXids-LRfkdOsxir7v6hOigHGQ,435000000
pAWc3u7v0LKPJrwznidxjGIOw9Vrum_IOJon7xbqdAk,SqEQ2UZcI6s4yU8jQMnmxSBmu1XYBg_eHoivzxYljU0,4562500000
pE9kqxRjt5meoLQ-uTdbOCOB28m3o3BoHeilWt29n7k,SCOKnowXkWX27XM84Tk7gEt7mF24Qfdh5J0J4KKPNLY,587500000
pEZrigy-D3-zzpe90FizMtvgsT1mW_I4GLSiwi28AqI,YlprxxUDtRCP2Ewfn5qEOQ0j1w_qLc9R6V6TnZ9HNSU,870000000
pEcok5Z5RguQiASgV_ZccVkmsXVy-_ARq_kEiZChVq4,lC5I5rQvGZn36DodBvWiMD_abkprE20p6GgGiZakk9Y,435000000
pG8tOsUrlvxgHAH7FXBXn8chb8FW5ZXOVKRyVF1wr2o,-qFD1MII0PtppZqaeqqniDS8taYZp9Kw84amFDHAB-Q,3693750000
pH0Il2eUDdIjf5CHSkkHaCOTuJiQOPzwdwTPtVe8VDo,eSRbMNB_wkZiiVeu2Axw5OC9AnRV-zU-vj_WDPbX-JY,652500000
pIjhFqTRhUnC7wnWIfyFbOpNOxBNlSaJaaTrrRnegXg,Ej5lV19G8M0tYlv3Wa3i3PJ_QMaecq4ghbvPedYzEaE,8221250000
pLyK3s7FcCX9JKIzL63vB1aY4uQtyjVamQj_PfR_16A,3dTBoAtr9RA0DhNihHvcbInbsMO9nKscXyXarQ82uEM,1738750000
pM0sRF7gauz1ukAmtA-tVHtVGWuIYtpnEZ35gH2KFno,tncUYUIOfIib-izqoGbVVO12LiZTjzh6YQYNenD2kH0,435000000
pMOE0JsRsCw1MQzu4z-MtkRc-kbHBelTz9CjbNprhH4,IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,652500000
pMOkm3IQwNYIlPLSgb5_IDOSIJDfWsLdqiLXk3tc5g0,W-is11Lhz1V666jC8xkmxZxTRdFnSzkbvHc1NNsM878,435000000
pNKWduj26xPFVN6VXHL10XEpzL1TUSRjyl5ClzflZw0,TYHjq5FHwQnRqbZkLTb7mDemLIb-x3FP-rOv-0YXNwQ,652500000
pNwMntiA88QE0a-Yg7wendIkUArMXNO7cqE6clW1d2w,nHTutCF0xhWyEfDZKXEBaOzMQEJ6rd5Y6stAMI4EB_k,1086250000
pQ-2erJ-kf3_VE-U3-4b_TL-APAwM-2enF7CgJGmzRA,MTMnfoaDDyFBPy_YV2cVuVU3xEsryGhA9bZDxNVh5_U,435000000
pQ1trBf1dW0jqAkBvbOzzkQDyJbMsgFPawmPpfJX-lc,1H7WZIWhzwTH9FIcnuMqYkTsoyv1OTfGa_amvuYwrgo,1303750000
pQ9VXLyO2EDbrcT1MfcFuvRIqbE843V4Q0NilSINobg,YlprxxUDtRCP2Ewfn5qEOQ0j1w_qLc9R6V6TnZ9HNSU,3693750000
pQuAN-lOyYGCKxLeRIBSNqL0sa89l1tSPZZy12hml_Y,w_dXSRqIUrIFn8QVRXuiQ25-5qKGDFNliIztzCa8PMY,652500000
pRFiFlz6Lc_xQE14p1iyKT3V4wHCOGWcyfR4RWyyPhg,d0OAR4PkoUY90PAw39NFty7bG8EFfi8M0ivhDLpnLmA,652500000
pS41a3_JoXG2O3QhBP6h6DOEd_eS-_f4XLWgFVRRJ-U,Y6MvWpH-KGBsdmib83eiorjFHUMhkUV9HspQhT7rsjw,870000000
pSAeaGYKY13ViA1wRHj7vFQQLxHQEXYUrqemLW9P7TI,cTAjCmyteUycFexytR8s8xJ8y6UhYjN6qNFTqVXny-c,1086250000
pTXCoTZcmXv7bwXjwDC7ixfBr_W-QVQoXHajOo5YmR8,NrE-g7b_WCSTLNRwJXouBsPWxwXFtF4-lyg5a8Enq8w,435000000
pTgS7CTcugJer60LwUKrZqRljlO1HDlZMUflPD_3fw4,_oRyRg0Iq0FDnXZCwdMM2eFdcjytN0LDdVmQ-D8fju0,2651250000
pUF4Tw6lgXSSbfxa3My2s0RZpuCybYDZm6phLPnMJcc,d0OAR4PkoUY90PAw39NFty7bG8EFfi8M0ivhDLpnLmA,435000000
pWJDgMp0dcDlhclEAJuYwTWe46Grye71lVbskoJUJHg,w_dXSRqIUrIFn8QVRXuiQ25-5qKGDFNliIztzCa8PMY,2390000000
pZH3bIpZCqvXQh6BOeMS1IkQbBj1KGzp9u8GHfjflqs,0HOIZX22DQ0Ln8JuYBDavFhP5_XRH8TQx5RvKGAQHFk,2390000000
paVXAONSOp1rpwoE6uhwg_H6tnAn_Tpx2t7jYB5P4Yg,tncUYUIOfIib-izqoGbVVO12LiZTjzh6YQYNenD2kH0,1521250000
pc3L7pqhmy07-nXpLp7tVSpPAllb6ailQUfKvD8rzWs,Ej5lV19G8M0tYlv3Wa3i3PJ_QMaecq4ghbvPedYzEaE,1086250000
peFURnJVIrHJjekUXXEdFmqO707U19x5DnFsBnTeyNs,pY1nE1lnn8L_OUKgQnv8H7EvWwCE6AUYtGuTng6l_TI,24883750000
peqtuozKOGbeMcv_Nbb2jxaxJTNjKNCe-VSkRuraSro,NrE-g7b_WCSTLNRwJXouBsPWxwXFtF4-lyg5a8Enq8w,1956250000
phLgBvAOKGzNhCLGckNMT5spfTb-iH4gT9JHPkWBmJI,KhX4ymYGPdOgq_5SbDBIHcPj7EI3JMW4xxp60y45zuY,8256250000
plhd0DAfUMJK50Pk47e_R5q6hJz49lZuCKiMJaLrNcg,gM2Onk-oukO6z84wQY0HANza-b0y4hSQwzOc9JSxn8o,2172500000
pm-gkC607yGg5L-ip8ZPApfntJhUg6K8rqfxyL-x32M,JVTzls8_vGow74rbTILPmFqIYIgvTR67MhwXqHdBBk0,1303750000
pm8uOdHKOoqWheDFYQ7RW_N934UFqvb3T5vC4qHLQoU,mhJeINFvcvoqV7H6AO7I0-jbLhcj4pBUPizJ03sYWts,1521250000
poEf9stfLReHm8BNVfOCpf-aMSp2nrqjAnHZpwvHPxQ,nHTutCF0xhWyEfDZKXEBaOzMQEJ6rd5Y6stAMI4EB_k,1303750000
poO59gYM7iRn9qpUbl1CRbajPXbZ5ESsWv8ty2IRCV0,d0OAR4PkoUY90PAw39NFty7bG8EFfi8M0ivhDLpnLmA,435000000
ppGHwYe51squ5CbBrDXMNwt3j27uk36n_6tKC5tgaMM,KhX4ymYGPdOgq_5SbDBIHcPj7EI3JMW4xxp60y45zuY,435000000
ppTtmmA2Tuodq6qchBO1YGEkeXKKJ8tbM3ubPsaa91A,KwA-r59R73NDZTKaJmjvk2B4dP2RrtOrmy9RjKH1w6M,1521250000
prfv3FVNisE-dlzoQk0oVn3ZH1Hy9MT6RMrsCpYv19M,2nCW-odXbd_59p0rFdKHdHibCD7bGsmNShvVCC6swYg,435000000
psh5nUh3VF22Pr8LeoV1K2blRNOOnoVH0BbZ85yRick,lPNnW6NKj2rhgmR80_hVdWlnde6hne4PFUmdAuwVN0U,8690000000
ptUTjTYqSH58SKJnoqoXE2QSpPfoTwejpa7d9mb2-TY,arn_Hkv7mwX1HALJktsiaYg_bXc5aBeddicvVf6pla4,435000000
ptYVFveyYc_vGQ2yJc9M4P-YILUtDnhdN_vKRx42Jcw,9my2TT05SwQrk8TCXmASpr3nh_DuEIKh5GicUfn4d-Q,543750000
pvPWBZ8A5HLpGSEfhEmK1A3PfMgB_an8vVS6L14Hsls,ZnOlQXC0GUlWB7X7arG7DGho3HVEhp70B6qP62N_IF4,1303750000
pwaipdpWOZmaKwGvscPYzfUdfcy7mXmo25YivSHYn8g,NDObkAOsMajzxX_BlLTXkV5tv6NasLojpk8WD-OrfDA,652500000
pwyAXuyxp-RYgYIearOu-2aLxfe-RXHMQ_wSyXPIjOg,IfRB126OA-VgcriyUZggYY1_X4xVQfSFcit_jH-7GP0,5431250000
px4-M0pGZEHGlw2KG4Qn824dSth-dXkhwz163tJ0q2A,nHTutCF0xhWyEfDZKXEBaOzMQEJ6rd5Y6stAMI4EB_k,1303750000
pz43lTOOVcOf41rEAzONPLj78ciXxWT77oG03wpfiCM,l5wmMZJv6cXuJxlvjf6RkErudcWQfosBc7b5Gx7gCsU,565000000
pzW6oNH9asbwxht3AlUdeJdsEmawY3STNT2F1Fspcdo,adJdVInjVz_E8lrKbt6bQppXuauy5da30Q5UNwUIgug,565000000
q-76WFpQjgY5RaAVaYM9SWak8T8HxjL7kU0qWaC8GUU,NDObkAOsMajzxX_BlLTXkV5tv6NasLojpk8WD-OrfDA,5431250000
q-z5GH7ArkpO5zxfOD96qGy9bwH_jy8q7Fv4ceMdZs8,1DkiG-bX-EnXBHtIYnBPLHXLLUQtTZiw9qgMgRrnahA,3932500000
q0BFg7MWlW8TTqkYAoYHiHap2DpRJvLIsH6sn1T2mDQ,EhkVW8-6SnOm1UBVI-TJH2Hsmoz9ppv1jQMRaSo2W_g,1303750000
q1-X_FHUNEz4hFPtkweqjKZ5IO-K1JdINDS5N12XhZI,7DYE7_AtHBW9T98vUuZVkL6mW_ZX8t_GiIGR88Vi25I,1086250000
q2d0DOCmUOHuiz3jjGpp9UDz9sRv-eAWr4MC7Y_ibK8,BFHYPcc5DmqQMp8OsdiMK_AFy7eNBVnUwNbQHs8e_Pk,652500000
q3YHxssnWrNUGSbzrPXO60XQm_BHtc9qGrRT_GFvO_k,vre10i-34tcT2vRXq6YV8lCF_q9dHhK7i4Oc26lBzvc,4345000000
q3fIzbIXBnuVOJ0LLoq75-5SuqFIsBn-nJk5rfRksyg,E_hgifj1VUdbYb81YwlMBluQjYV_vJZGvGvdPQG64z4,870000000
q5jp5bIepC3NrSawI7hGeL7hPiTltJ8HKZv9GZTlCPs,36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,2607500000
q723H3s0OGYIPzIoUfLuzHWfafuzn_VYbHBrHwHH75o,vre10i-34tcT2vRXq6YV8lCF_q9dHhK7i4Oc26lBzvc,2607500000
q7LkegSlSCP-Ch8-BgrnjSmXOIPf3MO9OPZ8mqoq5rE,YlDY5URaAmLNcg5BfqQHKl6-_tIIuHfp5oPjpaqLX6w,652500000
q90hgBEysL82Py2ANLuWx022tMXTnpNcGLrBHZ7XsOI,YZiqI0g53KG0ZKgnoBxRKiA06Hsfa5l9P2hucWi8Res,435000000
q9wiaR8DxJ9BytvrXGjV3SRZrYluwPrjCjbC-AFhMaw,mhJeINFvcvoqV7H6AO7I0-jbLhcj4pBUPizJ03sYWts,435000000
qBRa782iJ4Nry0apjK0svfIJK-X_7mppep7bnDOH6_g,2nCW-odXbd_59p0rFdKHdHibCD7bGsmNShvVCC6swYg,1303750000
qBZp4HXn6NugDCQHbH1pIDdkD2shq6gaJCcfUKs2th4,-qFD1MII0PtppZqaeqqniDS8taYZp9Kw84amFDHAB-Q,565000000
qD5VLaMYyIHlT6vH59TgYIs6g3EFlVjlPqljo6kqVxk,D3ptaecv8R0f1KsOmzXids-LRfkdOsxir7v6hOigHGQ,17146250000
qEcn7LCKJn2ELb1XtxFQ18eoLjPTpxp5W3N-NBVXQ60,TlZUBXVaCY5mvVX4IUjFR3FcMhkmnTAWikzuWlAc5_M,435000000
qHF-Jmvmzp07AQxrCC5KGXloZo1GSyIzkLhLJyi4YPs,J2AARe8Jzi2ttgjDWAtHLXgdd93psesyRUuvg-LN2tg,435000000
qHnV8z17G6agQ5OZfPRFBgg-QLH3YulsgzbMQ5RlDeM,vHc_rayu_X2gYzbxRQA6ynn21AHlxd_I8WMW39lLDWs,652500000
qI7XWb4H-T0DqC-t82v7DI1cC91OFPfFaTVCC-aBTfQ,EhkVW8-6SnOm1UBVI-TJH2Hsmoz9ppv1jQMRaSo2W_g,2390000000
qIPYQIkLOnociiak24gCreLY4qlhfvoXs_SLCDJDAcM,1GRKSKvsHj-9XPzb-CejeCIAQ511Xz97QgX598sB9FY,738750000
qIYCfFnW-t80vM6RfbnTQs0LWq-XsEZo3IPY32yV6Yw,DEUmufcdFxLrOvtrqA6tclU3WUWdfx7sQyCqL6Tfhzw,435000000
qIsYhHQISGNcDKdPvbwdnxKdEB0Eb7T5a-I_338bIM4,d0OAR4PkoUY90PAw39NFty7bG8EFfi8M0ivhDLpnLmA,435000000
qKPBaNYaToEJXo7YzS8AkppPxHavVCxmA6nttEiB_Dk,gLQ1no4xBR9H2hzw7F4fYVA7VI_Z5phiB1t0ZKIH2Go,1521250000
qLA3xBaHgtuNQ4ETgsF4nJ2pMltscIiesTCZkVuCxnQ,XxFP2vIIBlPvBe27tVTebgAtd-r09t5_BMtg_afsmMY,1303750000
qNX_fLNACv23X6Do8tkj3HGbjJ79bGFYhS6I4_ZUZ70,oMPYwABoGMcrvLAy1r41ilZD5totu7TGm6JuCkW7bL8,435000000
qNsC0vS3KiXb6fcMRdICVPxdKC9JowPtJSD1Et31BGU,-qFD1MII0PtppZqaeqqniDS8taYZp9Kw84amFDHAB-Q,3476250000
qOV92yNZBeAXMjsGjkb6CrrG3gZUYinj_GoPMox9PdA,Y6MvWpH-KGBsdmib83eiorjFHUMhkUV9HspQhT7rsjw,738750000
qOca--SrX3oLtsIZC1UeDaNM91-tySiU_X0zxc497MY,lPNnW6NKj2rhgmR80_hVdWlnde6hne4PFUmdAuwVN0U,652500000
qRJj1Y1dFObDZKGEncfBaWe9BSQ28_abLoW1VAvJGI0,9Rya3y64lWHKAbbFYmSo_Fw1rKlagKOWoZ2Qvl1ENrQ,1303750000
qRL_9KZ8nt0Ne6ZED7nApp9eNbGjBO_R1dN8pt9_PMI,7DYE7_AtHBW9T98vUuZVkL6mW_ZX8t_GiIGR88Vi25I,435000000
qTm3LB5jYgJ7dTfsboGVtoewT_aCaAKG8KzSkLh2eNw,h87HVSyMj3jab9GwOYQd2ZYVARcF5EJTUuXHybD_E3E,652500000
qWIFbO0CPtuUPLTP3nWyYLT9uR2IwG8soTEEE-wwa_4,eSRbMNB_wkZiiVeu2Axw5OC9AnRV-zU-vj_WDPbX-JY,1782500000
qWLB39Pb89TieUomh--Vx_nN7KObCOuRNQwC_nG_Ywc,hwix8tvuOHBAhsuBfE_cV8UrG8FPmtOyc3jTko0aSaU,1673750000
qXXOQvYJiMx4JcsebRW1TzjV42_MMiNRonBQJuXLgH0,36Ar8VmyC7YS7JGaep9ca2ANjLABETTpxSeA7WOV45Y,870000000
qYwZucrIe268B8ZVrs7iZjfAWIIoGGAoAfPvoyLPOK4,FJYmjg6e3_cZrJO6aUu0PPXfz51-ItpYHer9qIcdrBw,435000000
qaZD-EPIX4pYyDgckT5kSN68cQIVgloI6Uzlnesr1AM,KhX4ymYGPdOgq_5SbDBIHcPj7EI3JMW4xxp60y45zuY,1521250000
qbdmVvFkJH46r9EYAnHliITZtVA2jBoUmDcJqnzTsTY,eSRbMNB_wkZiiVeu2Axw5OC9AnRV-zU-vj_WDPbX-JY,1391250000
qdT4eh_bSwrN7k0DVbKzQwz3RvpA5dINjxZweualLyg,O94QpUJ4oZ8gXlAJMV_xcigO9VyD3Kgf_wI7hTo6SGM,2172500000
qifO0uY4MCGyk0_QiX-vm9ksz-nhN5vwc9QenMP3rB4,7DYE7_AtHBW9T98vUuZVkL6mW_ZX8t_GiIGR88Vi25I,652500000
qlUOJK593cbmYCXIsXOqtGkerUoXUBJ9CXcoAvwE-0g,1GRKSKvsHj-9XPzb-CejeCIAQ511Xz97QgX598sB9FY,435000000
qpwfo9ZyuG_SBQp5DW0CqaCu1lJZeC-mGDV4o4vHBtM,WDx-EOdYCZIHwlRGiy34w8_DChRmLeiS6XJ-3RKyL2k,1412500000
qqg_q69nWNQwEXUajdX-Zy3du9HMz-p0Wp-8tFQGDtU,sgwcpaMBBy1St_I-sczkueEREOuDTt74JAOBE4mHFCw,6517500000
quqaxnCJmS69dyGpIOG6a4Nx8U5DpBgz4ZhYRuEOIXk,7DYE7_AtHBW9T98vUuZVkL6mW_ZX8t_GiIGR88Vi25I,565000000
qw7FMuZfzN8pXRO62xzPXMNG80nztIqzE6IOHoXeeM8,SCOKnowXkWX27XM84Tk7gEt7mF24Qfdh5J0J4KKPNLY,435000000
qwv6YhQzoQPdN_7MpXwmKjwV51Bx8Ygjv4pYkxIcM3A,R3M-B9MxQroHoAzY7-Xeikxit2-s6f3WY927CgvJsh8,7000000000
r-Qw-2Hv2hcFLsIKuczC6x_LLVh9D-DehxiDFZvABM4,tsfe-wxLH9Pj3FOdSrw9vgvmlRzNigl8TvxJuB7IZ9U,1738750000
r-atAAqbVeZxtldnIDV93hjGSQSxQ8R9vG_X_6jDAKE,tsfe-wxLH9Pj3FOdSrw9vgvmlRzNigl8TvxJuB7IZ9U,652500000
r0-5JpzXsPK_J9qxrhDrvq7GEgJPDIXs6wtQPylgFBw,FJYmjg6e3_cZrJO6aUu0PPXfz51-ItpYHer9qIcdrBw,1738750000
r0xmDioTUP2V6aKngDLSVxRYt1Vl5kFkBDJaH8x7ox4,gM2Onk-oukO6z84wQY0HANza-b0y4hSQwzOc9JSxn8o,1391250000
r12FbdmthTuJLofOep1FEfruKHYoIy3jSMN-33BqFz8,h0YJJPy3KbX368O7OzF5VgNPUYK6gYnjBDVSjxXa56U,652500000
r3ATbpnO7oKb7nqUVOdQrftTQa-R_aarJQxXOfXaHd8,Wonn3S1gh2YViGk8UCrA2wqD4qcv8Od2llFLUuPpFLc,435000000
r4DUsHLytD2glTqLmx6PXkPC8KsWZ-4wjUyYBO0HBbk,9Rya3y64lWHKAbbFYmSo_Fw1rKlagKOWoZ2Qvl1ENrQ,3911250000
r4cZ50TV-tUpqV-Zf1xOaoNpWrq-8lz6JUHkpPXmEmY,iap-k1HQNUtkDLDooVsjQVg0FAWtudGtVsTSFQ3nn1o,1303750000
r5Ac5B0NcezSGwOWQlAq-7k52-VVzzFPV3t13r_Co1k,gLQ1no4xBR9H2hzw7F4fYVA7VI_Z5phiB1t0ZKIH2Go,652500000
r5Os3F8LT257rzC7C8YRDEXH2Ja8mTmC2VYarAJ6pKc,Y6MvWpH-KGBsdmib83eiorjFHUMhkUV9HspQhT7rsjw,870000000
r6RIJUVNEUAfDXG612EodBA0LiYBhP_Wj4F0Eq3fTB0,KhX4ymYGPdOgq_5SbDBIHcPj7EI3JMW4xxp60y45zuY,435000000
r8QQ5hJ9A55SBAn7d1r3d-ezfyJwoh-c9P9nDGk_yZ8,KsHdxewU2qgzXbjT7dqRbpnKEuRuuP5NcbSSw7n9zB4,652500000
r9Rf3kkIqLWzVzxRpgjYfzTJ3P2mbDEWUd6UNLWhfMM,LSKZ5taMANhACaEHwlY_gzlltF_PwRI3AgAPMLNw5JE,847500000
